name,name_en,railway,ele,operator_t,layer,addr_full,addr_city,source,name_hi,name_ta,osm_id,osm_type,geometry
Talakhajuri,,station,,,,,,,,,1151622211,nodes,POINT (81.7365288 26.17723)
Amethi,,station,,,,,,,,,784189320,nodes,POINT (81.8061035 26.1528737)
Khalispur,,station,,,,,,,,,7643813380,nodes,POINT (82.8308757 25.5267245)
Krishnashilla,,station,,,,,,,,,908384033,nodes,POINT (82.7670335 24.1585649)
Taravata,,station,,,,,,,,,6254464327,nodes,POINT (77.379208 24.7369982)
Anpara,,station,,,,,,,,,2072311224,nodes,POINT (82.7661238 24.2169079)
Kanjiya,,station,,,,,,,,,3763470955,nodes,POINT (78.1645692 24.3516519)
Atru,,station,,,,,,,,,1946215267,nodes,POINT (76.6700458 24.8820675)
Pagara,,station,,,,,,,,,6239870512,nodes,POINT (77.4437081 24.6561739)
Maban,,station,,,,,,,,,6239870515,nodes,POINT (77.3749371 24.6423216)
Bhadora Jagir,,station,,,,,,,,,6254464334,nodes,POINT (77.4125251 24.78809)
Miyana,,station,,,,,,,,,6254464335,nodes,POINT (77.4733817 24.8571692)
Bijora,,station,,,,,,,,,1946215268,nodes,POINT (76.3954145 25.1448366)
Malkhed,,station,,,,,,,,,2097662681,nodes,POINT (77.8650132 20.8222351)
Dipore,,station,,,,,,,,,6632253788,nodes,POINT (78.0410596 20.7928409)
Chandur,,station,,,,,,,,,2097662437,nodes,POINT (77.982925 20.8037999)
Dara,,station,,,,,,,,,1946127808,nodes,POINT (76.0071197 24.8319979)
Kuram,,station,,,,,,,,,6632029075,nodes,POINT (77.5867723 20.8081222)
Takli,,station,,,,,,,,,6632034095,nodes,POINT (77.6569327 20.8324369)
Mandura,,station,,,,,,,,,6632022588,nodes,POINT (77.5230213 20.7799231)
Ravtha Road,,station,,,,,,,,,1946127877,nodes,POINT (75.9583164 24.9336138)
Guna Junction,,station,,,,,,,,,747164424,nodes,POINT (77.3142908 24.6409015)
Mahugarha,,station,,,,,,,,,2185777598,nodes,POINT (77.2425304 24.6284644)
Chaurakheri,,station,,,,,,,,,6699735716,nodes,POINT (77.1315678 24.5571074)
Sri Kalyanpura,,station,,,,,,,,,6699319063,nodes,POINT (76.0872027 25.1899716)
Yeulkhed,,station,,,,,,,,,3783072924,nodes,POINT (77.0752679 20.7248936)
Digod,,station,,,,,,,,,1946215271,nodes,POINT (76.0275661 25.1954668)
Dharnoda,,station,,,,,,,,,6699788843,nodes,POINT (77.0934161 24.5981933)
Umbergaon Road,,station,,,,,,,,,2681839863,nodes,POINT (72.7905804 20.1537655)
Ratikheda,,station,,,,,,,,,6239869280,nodes,POINT (77.659544 24.5963749)
Ashok Nagar,,station,,,,,,,,,1845300645,nodes,POINT (77.7279725 24.5792434)
Chhajawa,,station,,,,,,,,,1946215269,nodes,POINT (76.5809964 25.0093585)
Pardi,,station,,,,,,,,,5566618729,nodes,POINT (72.9242196 20.5137936)
Khonker,,station,,,,,,,,,2185643925,nodes,POINT (77.5799366 25.3123357)
Rayshree,,station,,,,,,,,,6254464357,nodes,POINT (77.58811 25.3575805)
Sanjan,,station,,,,,,,,,2682274360,nodes,POINT (72.8210847 20.1922347)
Lukwasa,,station,,,,,,,,,6254464356,nodes,POINT (77.5909452 25.106169)
Badarwas,,station,,,,,,,,,2185643902,nodes,POINT (77.5622778 24.9835922)
Kolaras,,station,,,,,,,,,2185643927,nodes,POINT (77.5910469 25.2256197)
Malkapur,,station,,,,,,,,,2138009590,nodes,POINT (76.2040353 20.891958)
Shegaon,,station,,,,,,,,,2138009880,nodes,POINT (76.6905257 20.8007513)
Ramri,,station,,,,,,,,,6254188153,nodes,POINT (77.0525356 24.2456298)
Piprai Gaon,,station,,,,,,,,,6239869270,nodes,POINT (77.9645541 24.5041141)
Kumgaon Burti,,station,,,,,,,,,2138009452,nodes,POINT (76.3962235 20.8696393)
Dhamangaon,,station,,,,,,,धामणगाँव,,2144250126,nodes,POINT (78.1389821 20.7843461)
Vapi,,station,,,,,,,,,30520541,nodes,POINT (72.9084376 20.3735482)
Katepurna,,station,,,,,,,,,6632022237,nodes,POINT (77.2594262 20.7247331)
Shahdora Gaon,,station,,,,,,,,,6239869282,nodes,POINT (77.5884011 24.6310991)
Pilighat,,station,,,,,,,,,6239870501,nodes,POINT (77.5058534 24.6576819)
Raghogarh,,station,,,,,,,,,6254188152,nodes,POINT (77.1604574 24.462893)
Chachaura Binaganj,,station,,,,,,,,,2185777595,nodes,POINT (77.0159989 24.177141)
Kajgaon,,station,,,,,,,,,6173569361,nodes,POINT (75.140686 20.5736247)
Vaghli,,station,,,,,,,,,6173569362,nodes,POINT (75.0684267 20.5178506)
Karambeli,,station,,,,,,,,,5566618411,nodes,POINT (72.9012366 20.316625)
Kherwadi,,station,,,,,,,,,6171506349,nodes,POINT (73.9739184 20.0468553)
Lasina,,station,,,,,,,,,6634155543,nodes,POINT (78.0158139 20.4000078)
Yavatmal 1,,station,,,,,,,,,1802916847,nodes,POINT (78.1198836 20.3874675)
Jalamb Junction,,station,,,,,,,,,1069082312,nodes,POINT (76.5729835 20.8127812)
Bundi,,station,,,,,,,,,2188691216,nodes,POINT (75.6508912 25.4086173)
Rayser Jagir,,station,,,,,,,,,6254464344,nodes,POINT (77.5133707 24.8868241)
Lasalgaon,,station,,,,,,,,,3655333654,nodes,POINT (74.2258438 20.1546054)
Amalsad,,station,,,,,,,,,5568408548,nodes,POINT (72.9560202 20.8114158)
Bilimora Junction,,station,10,,,,,,बिलीमोरा जंक्शन,,5568408493,nodes,POINT (72.9700083 20.7666352)
Jaulka,,station,,,,,,,,,6200669877,nodes,POINT (77.0752782 20.2848376)
Lohagad,,station,,,,,,,,,6200655484,nodes,POINT (77.0790219 20.4680386)
Barsitakli,,station,,,,,,,,,6200650509,nodes,POINT (77.0612091 20.5760223)
Lakhpuri,,station,,,,,,,,,6632992692,nodes,POINT (77.3562139 20.8408079)
Keshorai Patan,,station,,,,,,,,,1946387883,nodes,POINT (75.9373779 25.3234532)
Shri Kshetra Nagjhari,,station,,,,,,,,,6631912844,nodes,POINT (76.7538789 20.7620209)
Kekatumar,,station,,,,,,,,,6200705447,nodes,POINT (77.1033457 20.0256651)
Washim,,station,,,,,,,,,736554952,nodes,POINT (77.1480619 20.1028999)
Sogariya,,station,,,,,,,,,6699214029,nodes,POINT (75.9014329 25.2301098)
Tapona,,station,,,,,,,,,2061739125,nodes,POINT (77.8644588 20.3420054)
Ladkhed,,station,,,,,,,,,6634156126,nodes,POINT (77.9202165 20.3413615)
Dadgaon,,station,,,,,,,,,6633842704,nodes,POINT (77.5326532 20.4519773)
Somthan,,station,,,,,,,,,6633896420,nodes,POINT (77.576786 20.4387926)
Pohe,,station,,,,,,,,,1810036845,nodes,POINT (77.469496 20.5294587)
Mana,,station,,,,,,,,,6632008453,nodes,POINT (77.4690683 20.7616169)
Kinkhed,,station,,,,,,,,,6633699798,nodes,POINT (77.4086683 20.6527592)
Akola,,station,,,,,,,,,717322357,nodes,POINT (77.0052993 20.7227763)
Timtala,,station,,,,,,,,,2097662494,nodes,POINT (77.7953999 20.8124899)
Paras,,station,,,,,,,,,2138008298,nodes,POINT (76.8166399 20.7251105)
Gaigaon,,station,,,,,,,,,2138008024,nodes,POINT (76.8902499 20.7208979)
Vadnagar,,station,,,,,,,,,1364954538,nodes,POINT (72.6332132 23.7853622)
Kesimpa,,station,,,,,,,,,6570763256,nodes,POINT (72.6282661 23.8269771)
Julmi,,station,,,,,,,,,1852936535,nodes,POINT (75.9863393 24.6025879)
Ramganj Mandi Junction,,station,,,,,,,,,1890589797,nodes,POINT (75.9399319 24.6439969)
Dhuankheri,,station,,,,,,,,,1946167337,nodes,POINT (75.8907187 24.4924431)
Dakaniya Talav,,station,,,,,,,,,1945761450,nodes,POINT (75.8657208 25.1442521)
Kota Junction,,station,0,,,,Kota,,कोटा जंक्शन,,2671308806,nodes,POINT (75.8808529 25.2239827)
Tirath,,station,,,,,,,,,6681800455,nodes,POINT (75.8594328 25.2489581)
Ling,,station,,,,,,,,,6634151922,nodes,POINT (77.9615547 20.3619223)
Vilegaon,,station,,,,,,,,,6633734923,nodes,POINT (77.4361752 20.5920366)
Bhadsivni,,station,,,,,,,,,6633760856,nodes,POINT (77.4527028 20.5509746)
Karanja Town,,station,,,,,,,,,6633802624,nodes,POINT (77.4916974 20.4863063)
Gholvad,,station,,,,,,,,,5564777400,nodes,POINT (72.737741 20.0868248)
Kalol Junction,,station,,,,,,,,,779388997,nodes,POINT (72.503355 23.2436683)
Adraj Moti,,station,,,,,,,,,3455747180,nodes,POINT (72.5651572 23.2582064)
Rakhiyal,,station,,,,,,,,,566228737,nodes,POINT (72.8994569 23.2541891)
Talod,,station,,,,,,,,,566229649,nodes,POINT (72.9477713 23.3513439)
Depalsar,,station,,,,,,,,,1761345723,nodes,POINT (74.920777 28.2367588)
Ramgarh Shekhawati,,station,,,,,,,,,1940412187,nodes,POINT (74.9924736 28.1693074)
Kayamsar,,station,,,,,,,,,1940412130,nodes,POINT (74.9936538 28.1010001)
Mahansar,,station,,,,,,,,,1940412137,nodes,POINT (75.0312905 28.1993987)
Kolvada,,station,,,,,,,,,3455747183,nodes,POINT (72.612172 23.2712108)
Tintoda,,station,,,,,,,,,6571896867,nodes,POINT (72.5475066 23.2478004)
Nangal Mundi,,station,,,,,,,,,1732367352,nodes,POINT (76.4990723 28.2503866)
Marwar Lohwat,,station,,,,,,,,,1847082280,nodes,POINT (72.5900106 26.9820217)
Randheja,,station,,,,,,,,,6571916829,nodes,POINT (72.6338138 23.2971205)
Odhaniya Chacha,,station,,,,,,,,,353681478,nodes,POINT (71.723694 26.9708019)
Jagdevwala,,station,,,,,,,,,2063141234,nodes,POINT (73.4771041 28.3261892)
Molisar,,station,,,,,,,,,6389297464,nodes,POINT (74.7666138 28.1448007)
Shaitan Singh Nagar,,station,,,,,,,,,1941802800,nodes,POINT (72.46816 27.0517223)
Dalauda,,station,,,,,,,,,1422068068,nodes,POINT (75.1059228 23.9488996)
Parsoli,,station,,,,,,,,,2188670993,nodes,POINT (74.8743557 25.1119425)
Thambavati Nagri,,station,,,,,,,,,6699931451,nodes,POINT (74.6947172 24.9685251)
Jodhpuriya,,station,,,,,,,,,6699989734,nodes,POINT (74.8240212 25.0767097)
Juharpura,,station,,,,,,,,,1940102414,nodes,POINT (74.8405698 28.1957887)
Ordi,,station,,,,,,,,,6522625973,nodes,POINT (74.6319933 24.8264014)
Rikhabdev Road,,station,,,,,,,,,2189470636,nodes,POINT (73.7478817 23.9971093)
Kadiyadra,,station,,,,,,,,,6565151938,nodes,POINT (73.0573729 23.8823347)
Charbhuja Road,,station,,,,,,,,,355700617,nodes,POINT (73.9215281 25.300731)
Soniyana,,station,,,,,,,,,1944412442,nodes,POINT (74.6257372 25.1300994)
Gangarar,,station,,,,,,,,,1944412410,nodes,POINT (74.6251451 25.0611432)
Bassi Berisal,,station,411,,,,,GPS,,,2188670908,nodes,POINT (74.7673088 25.0261736)
Shamlaji Road,,station,,,,,,,,,566240929,nodes,POINT (73.3426997 23.6344945)
Morak,,station,,,,,,,,,1946127810,nodes,POINT (75.9736878 24.7294547)
Genoli Road,,station,,,,,,,,,6699842783,nodes,POINT (75.1649975 25.2037818)
Shyampura,,station,,,,,,,,,2188671182,nodes,POINT (75.2719323 25.24703)
Rajiyasar,,station,,,,,,,,,2090003658,nodes,POINT (73.8424789 29.0674301)
Biradhwal,,station,,,,,,,,,2090003651,nodes,POINT (73.8965688 29.1744875)
Bhavdhari,,station,,,,,,,,,1940445069,nodes,POINT (75.7973308 28.3835068)
Sohansra,,station,,,,,,,,,6389113737,nodes,POINT (75.8602621 28.4076689)
Loharu Junction,,station,,,,,,,,,360586731,nodes,POINT (75.803209 28.4271303)
Manheru,,station,,,,,,,,,1742963592,nodes,POINT (76.2034 28.7005297)
Sunak,,station,,,,,,,,,6564485688,nodes,POINT (73.2494292 23.6153449)
Sarupsar Junction,,station,,,,,,,,,1939723082,nodes,POINT (73.7005694 29.3549028)
Payli,,station,,,,,,,,,6397194247,nodes,POINT (74.5640217 28.0606213)
Lunkaransar,,station,,,,,,,,,1809800037,nodes,POINT (73.7431429 28.4931301)
Bharawas,,station,,,,,,,,,6403409401,nodes,POINT (76.5854738 28.1166451)
Aslu,,station,,,,,,,,,1850077914,nodes,POINT (75.0751602 28.3685157)
Dahina Zainabad,,station,,,,,,,,,1732367527,nodes,POINT (76.3917159 28.2908446)
Kanina Khas,,station,,,,,,,,,1732367655,nodes,POINT (76.3019232 28.32143)
Mahendragarh,,station,,,,,,,,,811343856,nodes,POINT (76.1480985 28.2808597)
Dadhdevi,,station,,,,,,,,,1946127806,nodes,POINT (75.8948627 25.0917422)
Gurla Junction,,station,,,,,,,,,811412560,nodes,POINT (75.8863961 25.2712446)
Dudhwakhara,,station,,,,,,,,,2387824860,nodes,POINT (75.1661594 28.4598386)
Bigga,,station,,,,,,,,,1940102406,nodes,POINT (74.1460125 28.0511615)
Ismaila Haryana,,station,,,,,,,,,2743083594,nodes,POINT (76.7399498 28.7997503)
Shakurbasti,,station,,,,,,,,,1825425942,nodes,POINT (77.1275679 28.6814073)
Ghevra,,station,,,,,,,,,5737166729,nodes,POINT (76.9977711 28.6913435)
Unava Vasan,,station,,,,,,,,,6571922113,nodes,POINT (72.6588512 23.3299972)
Limbodra,,station,,,,,,,,,6571962483,nodes,POINT (72.6785975 23.3747557)
Charkhi Dadri,,station,,,,,,,,,919621830,nodes,POINT (76.2805574 28.5993709)
Vallabhnagar,,station,,,,,,,,,2189396504,nodes,POINT (74.0136014 24.7006087)
Bhimal,,station,,,,,,,,,2189395907,nodes,POINT (73.9224676 24.7524993)
Kathuwas,,station,,,,,,,,,1737506350,nodes,POINT (76.3441029 28.1333377)
Kund,,station,,,,,,,,,1737506365,nodes,POINT (76.3932515 28.1441956)
Palhawas,,station,,,,,,,,,1741803778,nodes,POINT (76.6297119 28.359565)
Inchhapuri,,station,,,,,,,,,1811444172,nodes,POINT (76.7188545 28.3200927)
Khalilpur,,station,,,,,,,,,6263258205,nodes,POINT (76.6783583 28.2753229)
Pataudi Road,,station,,,,,,,,,5698863060,nodes,POINT (76.7522376 28.347879)
Machhrauli,,station,,,,,,,,,1758228351,nodes,POINT (76.643426 28.486429)
Jatusana,,station,,,,,,,,,1740292314,nodes,POINT (76.5212869 28.3301012)
Jataula Jauri Sampka,,station,,,,,,,,,6388606320,nodes,POINT (76.7994236 28.3728138)
Surajgarh,,station,,,,,,,,,6154233115,nodes,POINT (75.7311124 28.297926)
Kuanriya,,station,,,,,,,,,1944315292,nodes,POINT (74.009906 25.1102373)
Diyatra Road,,station,,,,,,,,,1941503251,nodes,POINT (72.8399488 27.7335424)
Dhelana,,station,,,,,,,,,353681709,nodes,POINT (72.6528159 26.9467707)
Bejnal,,station,,,,,,,,,1944315282,nodes,POINT (73.9119243 24.9668716)
